epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
362,9139,0.12925,0.24643,0.85791,0.91092,0.85679,0.90951,0.57888,1.08366,0.61312,1.96965,0.000106525,0.000106525,0.000106525
363,9163.95,0.12903,0.24715,0.86229,0.9134,0.86015,0.91178,0.57837,1.08733,0.60936,1.97284,0.00010405,0.00010405,0.00010405
364,9189.02,0.13003,0.24632,0.85685,0.91083,0.86135,0.91149,0.579,1.08774,0.60697,1.97952,0.000101575,0.000101575,0.000101575
365,9214.05,0.12606,0.24307,0.86057,0.90893,0.8629,0.91067,0.57684,1.08554,0.60675,1.98123,9.91e-05,9.91e-05,9.91e-05
366,9239.08,0.12379,0.2408,0.85413,0.91244,0.86062,0.91157,0.57796,1.09129,0.60431,1.99675,9.6625e-05,9.6625e-05,9.6625e-05
367,9264.17,0.12895,0.24665,0.86084,0.91132,0.86489,0.91315,0.57827,1.09631,0.61002,2.00074,9.415e-05,9.415e-05,9.415e-05
368,9289.22,0.129,0.24698,0.85928,0.91318,0.86399,0.91256,0.57492,1.09749,0.61588,2.00171,9.1675e-05,9.1675e-05,9.1675e-05
369,9314.29,0.12433,0.24153,0.85942,0.91009,0.87305,0.91203,0.57383,1.09354,0.62125,1.99971,8.92e-05,8.92e-05,8.92e-05
370,9339.28,0.12468,0.23981,0.85925,0.91619,0.8683,0.91173,0.57389,1.09113,0.61939,1.99744,8.6725e-05,8.6725e-05,8.6725e-05
371,9364.37,0.12522,0.24134,0.85859,0.90958,0.86984,0.91144,0.57645,1.09282,0.62431,1.99639,8.425e-05,8.425e-05,8.425e-05
372,9389.42,0.12565,0.23853,0.85905,0.91279,0.86399,0.91159,0.5761,1.09221,0.62617,2.00067,8.1775e-05,8.1775e-05,8.1775e-05
373,9414.49,0.12764,0.24105,0.85735,0.91095,0.86466,0.91075,0.57477,1.08766,0.6215,1.99801,7.93e-05,7.93e-05,7.93e-05
374,9439.57,0.12846,0.24541,0.85701,0.91254,0.86445,0.90994,0.57411,1.08381,0.62379,1.99763,7.6825e-05,7.6825e-05,7.6825e-05
375,9464.62,0.12605,0.23807,0.85636,0.90982,0.86264,0.90858,0.57457,1.08048,0.62691,1.99639,7.435e-05,7.435e-05,7.435e-05
376,9489.71,0.12033,0.23735,0.85463,0.89857,0.86934,0.90884,0.57606,1.08131,0.62798,1.99728,7.1875e-05,7.1875e-05,7.1875e-05
377,9514.75,0.12651,0.24118,0.85828,0.89539,0.8764,0.90814,0.57599,1.08707,0.62904,2.00429,6.94e-05,6.94e-05,6.94e-05
378,9539.84,0.12496,0.24189,0.85607,0.91311,0.85981,0.90855,0.57492,1.08603,0.63027,2.0028,6.6925e-05,6.6925e-05,6.6925e-05
379,9564.84,0.12144,0.23643,0.85347,0.91378,0.86203,0.9094,0.57709,1.08238,0.62979,1.99738,6.445e-05,6.445e-05,6.445e-05
380,9589.95,0.11852,0.23665,0.85747,0.9138,0.8617,0.91001,0.57948,1.08439,0.62971,1.99249,6.1975e-05,6.1975e-05,6.1975e-05
381,9614.93,0.12084,0.23538,0.86053,0.91459,0.86106,0.9104,0.57849,1.08031,0.62729,1.9879,5.95e-05,5.95e-05,5.95e-05
382,9639.94,0.12318,0.23814,0.85628,0.91724,0.86111,0.91167,0.57973,1.08724,0.63067,1.99824,5.7025e-05,5.7025e-05,5.7025e-05
383,9664.95,0.12459,0.23809,0.85783,0.91955,0.8583,0.91205,0.5796,1.08674,0.62931,1.99943,5.455e-05,5.455e-05,5.455e-05
384,9689.99,0.12327,0.2359,0.85498,0.91611,0.85732,0.91082,0.57771,1.08451,0.62364,1.99326,5.2075e-05,5.2075e-05,5.2075e-05
385,9714.94,0.12811,0.23973,0.85645,0.91718,0.86089,0.91283,0.5776,1.08477,0.6233,1.99303,4.96e-05,4.96e-05,4.96e-05
386,9739.94,0.12669,0.23687,0.85918,0.91644,0.861,0.91176,0.57533,1.08809,0.62173,1.99734,4.7125e-05,4.7125e-05,4.7125e-05
387,9765.05,0.12615,0.24046,0.85519,0.9199,0.86033,0.91217,0.5747,1.0904,0.62178,2.00305,4.465e-05,4.465e-05,4.465e-05
388,9790.04,0.12178,0.23532,0.85486,0.92018,0.85843,0.91175,0.57792,1.09376,0.6224,2.00693,4.2175e-05,4.2175e-05,4.2175e-05
389,9815.11,0.11904,0.23399,0.85284,0.92361,0.85581,0.91271,0.57797,1.09681,0.61902,2.00755,3.97e-05,3.97e-05,3.97e-05
390,9840.25,0.12357,0.23846,0.85429,0.91818,0.85851,0.9136,0.57756,1.09744,0.61963,2.00287,3.7225e-05,3.7225e-05,3.7225e-05
391,9867.61,0.11633,0.22924,0.83105,0.92248,0.85381,0.91267,0.57321,1.10737,0.61513,2.03674,3.475e-05,3.475e-05,3.475e-05
392,9892.52,0.10014,0.21136,0.82297,0.92757,0.84324,0.90974,0.56752,1.11248,0.60239,2.04673,3.2275e-05,3.2275e-05,3.2275e-05
393,9917.3,0.09658,0.2071,0.82164,0.92464,0.85035,0.90993,0.56598,1.1179,0.59567,2.04793,2.98e-05,2.98e-05,2.98e-05
394,9942.06,0.09463,0.20498,0.81626,0.92458,0.85239,0.90898,0.56293,1.11708,0.59162,2.04763,2.7325e-05,2.7325e-05,2.7325e-05
395,9966.86,0.09139,0.20132,0.81704,0.92315,0.85005,0.90691,0.56153,1.11928,0.59312,2.04379,2.485e-05,2.485e-05,2.485e-05
396,9991.5,0.09408,0.20302,0.81515,0.92346,0.85075,0.90717,0.56205,1.11739,0.59489,2.04037,2.2375e-05,2.2375e-05,2.2375e-05
397,10016.2,0.09399,0.20119,0.8163,0.9229,0.8514,0.90668,0.56442,1.11868,0.59763,2.03756,1.99e-05,1.99e-05,1.99e-05
398,10041,0.08964,0.1981,0.8165,0.90464,0.87062,0.90618,0.56469,1.12206,0.60277,2.03648,1.7425e-05,1.7425e-05,1.7425e-05
399,10065.9,0.09099,0.19883,0.81676,0.90786,0.86663,0.90796,0.56725,1.1259,0.60446,2.04259,1.495e-05,1.495e-05,1.495e-05
400,10090.7,0.08744,0.19721,0.81552,0.92213,0.85742,0.90876,0.56749,1.12759,0.60567,2.04162,1.2475e-05,1.2475e-05,1.2475e-05
